ID,Label,Source,Type,Text,Retweet_count,Favorite_count,Hashtags_count,Urls_count,Mentions_count,Media_count,Symbols_count,Possibly_sensitive,Location,URL,Description_len,Verified,Ff_ratio,Follower_count,Friend_count,Statuses_count,Favourites_count,Listed_count,Account_age,Default_profile,Default_profile_image
732566474737487872,1,Twitter for iPhone,retweet,RT @AboutVirgos: Don't lose a #Virgo as a friend. They are the most loyal of them all.,432,0,1,0,1,0,0,0,18.... $$$,1,5,0,1.57921489375,25786,16328,21464,21876,98,4,0,0
732566474724904962,0,Twitter for iPhone,regular,I'm broke down and it ain't the truck this time,2,4,0,0,0,0,0,0,#DBH,0,33,0,1.39414414414,618,443,16813,6926,2,7,0,0
732566474720710664,0,Hootsuite,regular,Vanessa Collier -- Funk  Rock &amp  Soul at #WineintheWoods https://t.co/Wk2zbKF2ar #HoCoEvents https://t.co/0bYPIW83Fp,0,0,2,1,0,0,0,0,Howard County  Maryland,1,149,0,2.72332730561,1505,552,6499,29,46,4,0,0
732566478923268097,0,Twitter for iPhone,regular,I got assigned housing on the complete fucking opposite side of campus from where my classes will be Nice,0,0,0,0,0,0,0,0,LA,0,38,0,0.660852713178,340,515,49468,38956,10,7,0,0
732566478935887872,1,Twittascope,regular,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/5gkiB5tKzh,0,0,0,1,0,0,0,0,Mary *Jane* Land,0,62,0,0.939130434783,215,229,5936,2,1,9,0,0
732566478944227328,1,Twittascope,regular,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/8xH1q3JZUU,0,0,0,1,0,0,0,0,Nah  I heard da Feds watchin,0,59,0,2.15483870968,1001,464,8581,91,2,7,0,0
732566478936023040,0,Twitter for iPhone,retweet,RT @MaineLoversPH: Congratulations to Michelle and Dinah! Yey  We're so proud of you😊 @michieeeps 💕@mainedcm 💛#ALDUBLoversInITALY https:…,359,0,1,0,3,0,0,0,NewYork USA,0,0,0,16.8503787879,8896,527,889448,155820,34,3,1,0
732566478952652800,0,dlvr.it,regular,EUR/USD  Weekly forecast  May 16 - 20: rebounding from main support 1.1355 with possible target ... https://t.co/mgkSvcxsaR #intactfx,0,0,1,1,0,0,0,0,Sydney  New South Wales,1,28,0,7.0,97,13,32406,0,17,2,0,0
732566478944358400,0,Hootsuite,retweet,RT @wjonese: How politics are getting in the way of better roads and bridges https://t.co/rQ8vCy61ek,2,0,0,1,1,0,0,0,USA,1,102,1,7.12443181818,12538,1759,24827,1428,449,9,0,0
732566478948601856,0,Twitter for iPhone,reply,@yrodd_ it's never enough,0,1,0,0,1,0,0,0,,0,28,0,5.98181818182,657,109,97859,28893,4,6,1,0
732566478914916353,0,Twitter for iPhone,reply,@kieferwarriors @MyFantasyLeague I wanted out of 2016 and am happy to move into 2017.,0,1,0,0,2,0,0,0,Washington  USA,0,46,0,8.18518518519,220,26,8008,206,20,4,0,0
732566478914916352,0,Twitter for Android,retweet,RT @Drrake: Lmfaooooo https://t.co/8UUuIvtMlU,405,0,0,1,1,0,0,0,,0,10,0,1.87234042553,175,93,7560,5515,0,3,1,0
732566478948466689,1,iOS,regular,Mola evolved to rank6:Mola king!Free nurturing game [Survive! Mola mola!] #MolaMola https://t.co/cA2YOwUOTh https://t.co/ORdReHNYho,0,0,1,1,0,0,0,0,,0,0,0,0.333333333333,5,17,505,0,2,5,1,0
732566483142725632,0,Twitter for Android,regular,I ask the man above to send me a sign bt he been did I was just blind to it bt I got it now,0,0,0,0,0,0,0,0,,0,78,0,0.810408921933,217,268,24466,4271,0,5,1,0
732566483125968896,0,Twitter for iPhone,retweet,RT @DeeJacksonASTRO: God real  he showed me . .,35,0,0,0,1,0,0,0,Ruston  LA,0,14,0,2.19463087248,326,148,5080,1081,1,5,1,0
732566483113549824,1,IFTTT,regular,SQFAV0RS: #FTL gue jual album the red red ver 195k Lmr k ver 175kSemua no damage &amp  fullset+poster. Minat? Dm BJHRVE,0,0,1,0,0,0,0,0,,0,0,0,4.22727272727,185,43,47636,1,9,2,1,1
732566483121885184,0,RoundTeam,retweet,RT @SherryInk:  Brandon was my best buddy. I'm finishing what he started…  SMOLDER BY SHERRY MORRIS #ROMANCE #BOOKBANGS #Kindle https://t.c…,24,0,3,0,1,0,0,0,Eastern USA,1,102,0,1.0845045045,6018,5549,164124,2364,737,7,0,0
732566483130306560,0,Twitter for iPad,regular,Kinda stressing me out that I've got a wedding 6 hours away and a gig to go to this weekend yet my exams start in 6 days,0,0,0,0,0,0,0,0,North West  England,0,33,0,0.792067307692,658,831,23995,5582,4,7,0,0
732566483126079488,0,Tweet Jukebox,regular,Don't judge me by my past. I don't live there anymore. - Petteri Tarkkonen #quote,1,1,1,0,0,0,0,0,Baltimore  MD,1,123,0,4.02406015038,2675,664,12604,6623,300,5,0,0
732566483109318656,0,Twitter Web Client,reply,@SebMorganGiles ah yes  the #1 procrastination engine! Every time the site goes offline for a few hours the world economy grows a little.,0,1,0,0,1,0,0,0,,1,80,0,1.22621981272,2487,2028,22392,23765,168,9,0,0
732566483109220352,0,Twitter for iPad,regular,so pretty 😭😭😭😭😍 https://t.co/yrTQM4qEvA,0,0,0,1,0,0,0,0,obed peter,0,15,0,2.97784810127,940,315,34941,16018,2,7,0,0
732566483146969092,0,Twitter for iPhone,regular,forgot to bring my jacket with me  pucha maliputon,0,0,0,0,0,0,0,0,philippines,0,27,0,2.16666666667,532,245,10351,1272,108,9,0,0
732566483130146817,0,Twitter for iPhone,regular, Your clean &amp  jerk looks like popping up on a surfboard.  Missing them that bad apparently.,0,0,0,0,0,0,0,0,Metro Manila  PH,1,18,0,1.72566371681,389,225,26361,3405,0,9,0,0
732566483113545728,0,Twitter for iPad,retweet,RT @oridaganjazz: Sneak preview of my next #jazz album this Tue.May.17 8pm at @JazzBistroTO #Toronto feat. special guest @AlexPangman! http…,5,0,2,0,3,0,0,0,,0,0,0,0.2625,41,159,135,269,2,5,1,0
732566483121938432,0,StreamerHype,retweet,RT @_BonerSoup: Some Cyndi Lauper to start the day  #CGN #StreamerHype*Livehttps://t.co/KEyylBQLnB https://t.co/qKBhe8sqSk,10,0,2,1,1,0,0,0,,0,160,0,7.54310344828,6999,927,151982,124,704,2,0,0
732566487337050114,0,Twitter for iPhone,retweet,RT @SuperDuperKyle: being happy is healthy,2338,0,0,0,1,0,0,0,Davis  CA,0,104,0,0.663956639566,244,368,18001,15881,6,5,1,0
732566487303524354,0,Twibble.io,regular,Webby https://t.co/lJJRnVcvmC #politics #trending,0,0,2,1,0,0,0,0,,1,105,0,14.9,148,9,58705,24,50,2,0,0
732566487337041921,0,dlvr.it,regular,Graphene Market Trends and 2020 Forecasts for Global and Chinese Regions https://t.co/bQrAZJEdTi,0,0,0,1,0,0,0,0,,1,160,0,0.831573096165,1495,1798,13751,0,30,6,0,0
732566487324610560,1,Twitter for iPhone,retweet,RT @RealKentMurphy: They pulled him up for senior day and he stole home. You gotta make this go viral. https://t.co/xERRsgTHtr,11803,0,0,0,1,0,0,0,Psalm 118:14,0,20,0,0.777011494253,337,434,2794,7966,3,4,1,0
732566487328653312,0,dlvr.it,regular,The Full D.C. Circuit Now Plans To Hear The Case Over The Clean Power Plan https://t.co/RMydRdWhXE,0,0,0,1,0,0,0,0,,1,160,0,0.415466666667,778,1874,48817,0,21,6,0,0
732566487311994880,0,Catalans Dragons App,reply,@DBarbosa17 Thanks for following us  join the discussion in the app! iOS at https://t.co/y50JNx9G0c &amp  Android at https://t.co/b04AyfcA1d !,0,0,0,2,1,0,0,0,,1,157,0,91.5405405405,3386,36,13952,0,20,3,0,0
732566487337074688,0,dlvr.it,regular,TRID Works: More Homebuyers Actually Review Mortgage Documents https://t.co/zZN25Pe2oU #mortgage,0,1,1,1,0,0,0,0,Chesterton  IN,1,148,0,10.3039443155,4440,430,61073,156,196,10,0,0
732566487328825344,0,Twitter for iPhone,regular,these r the best home and lock screens ive ever had https://t.co/dhNaRqWewF,1,6,0,0,0,0,0,0,they/he/she,0,63,0,3.43213296399,1238,360,103466,123787,37,5,0,0
732566487307816961,0,Twitter Web Client,regular,Happy Tuesday new followers and old! https://t.co/TwVqlGig1X,0,2,0,0,0,0,0,0,Plymouth  England,1,159,0,0.437664707075,2158,4932,1004,1397,23,3,0,0
732566491527139328,1,Twitter Web Client,regular,reserve a G-pod dwell today - see the standard specifications then add additions you need https://t.co/5d5vuJ2k4K https://t.co/0FOXJSCp97,0,1,0,1,0,0,0,0,Lisbon  Portugal,1,155,0,1.01512061135,74653,73541,954430,2281,739,7,0,0
732566491535691776,0,Twitter for iPhone,reply,@alexispage__ no that shit is straight up trifflin lol,0,0,0,0,0,0,0,0,HTX✈️ATX,0,71,0,2.54277286136,1723,677,26513,4891,9,8,0,0
732566491497922561,1,Facebook,regular,Steampunk Top Hat Cross Stitch Pattern  Instant Download PDF https://t.co/GIHZKa2zpd,0,0,0,1,0,0,0,0,Tennessee,1,109,0,25.3493975904,2103,82,28167,101,57,10,0,0
732566491506216964,0,Twitter for iPhone,reply,@susangunelius Thanks for following! We're experts in design &amp  digital marketing for #Entrepreneurs #StartUps https://t.co/wHLoJpZ9GV,0,0,2,1,1,0,0,0,Miami  FL & Baltimore MD,1,118,0,1.18897791675,6083,5116,3244,1005,372,2,0,0
732566491510542336,0,Twitter for Android,retweet,RT @LeaveEUOfficial: Would @BBCNews care to explain why ex-pats are seeing pro-EU propaganda plastered over the BBC home page? #BBCBias htt…,454,0,1,0,2,0,0,0,Wandsworth  London,0,131,0,0.397043294615,375,946,29407,14563,32,5,1,0
732566491535704065,0,IFTTT,regular,Gate_15_AnalystBREAKING: Armed gunmen storm #hospital in #SaudiArabia: AlBawabaEnglish https://t.co/3Ic3wIYK0J… https://t.co/XVrBEiUElS,0,0,2,2,0,0,0,0,,1,78,0,0.805538710329,3984,4946,388104,5798,302,9,0,0
732566491535675392,0,Twitter for Android,retweet,RT @Rybeckford: When you off a xan skating https://t.co/mJ807W2Iak,17641,0,0,0,1,0,0,0,Windsor  Ontario,0,40,0,1.52742616034,361,236,2119,1794,0,2,1,0
732566491514687488,1,ILFT,regular,10 Free Pampers Gifts to Grow Points https://t.co/hce607yiuY #baby #mom #free #freesample #freestuff,0,0,5,1,0,0,0,0,USA,1,60,0,12241.5,24482,1,37834,3,423,10,0,0
732566495725674496,0,Twitter for iPhone,retweet,RT @Actor_Issues: Person: What's your back up plan? Me: https://t.co/0A55UnHSwI,157,0,0,0,0,0,0,0,Phetchabun  Thailand,0,158,0,2.08997429306,812,388,118060,8202,22,8,0,0
732566495692132356,0,Twitter Web Client,retweet,RT @BeingSalmanKhan: Sunny Deol is back once again . Ghayal ! https://t.co/7HU0CaWjK2,5634,0,0,1,1,0,0,0,Taiwan,0,32,0,0.324561403509,73,227,14041,9114,10,7,0,0
732566495717253120,1,Twittascope,regular,Your creative prowess is readily apparent at work today  embol... More for Leo https://t.co/GiO0mhJsOa,0,0,0,1,0,0,0,0,new haven ,1,116,0,0.467391304348,85,183,3620,1198,0,6,1,0
732566495721619456,0,Twitter for iPhone,regular,The front desk lady was all confused when I was checking in bc I had all the  I'm newly pregnant  paperwork filled out months ago  but I'm,0,2,0,0,0,0,0,0,Pensacola  FL,1,123,0,2.68965517241,2651,985,22262,21985,22,5,1,0
732566495704846336,0,Twitter for iPhone,retweet,RT @Charlesfrize: Private Jet Charter - What To Look For In A Private Jet Chartering Company https://t.co/hs229qwrhz via @Charlesfrize,2,0,0,1,2,0,0,0,,0,0,0,1.3904494382,2969,2135,327908,248188,6118,3,1,0
732566495729987584,0,Zapier.com,reply,@staley_dale Hey  will you join our growing Bernie Support group and post your tweet also at https://t.co/jUb6gGURkR?,0,0,0,1,1,0,0,0,,0,117,0,163.428571429,1143,6,23441,196,11,3,1,0
732566495696441344,0,Twitter for iPhone,regular,I just wanna travel the world ❤️❤️,0,0,0,0,0,0,0,0,,0,0,0,0.968944099379,155,160,1087,1480,0,5,1,0
732566495721590785,0,Twitter for Android,retweet,RT @J4nando: God never gives you a dream that matches your budget. He's not checking your bank account  he's checking your faith.,84,0,0,0,1,0,0,0,Raleighwood  North Kakilaki,0,91,0,0.758278145695,1373,1811,63947,51579,51,9,0,0
732566495700602880,0,IFTTT,regular,ONRPE: #ON hoshi stan? Let's add https://t.co/SBpwP1cXFT,0,0,1,1,0,0,0,0,,0,0,0,0.65,12,19,38467,1,10,2,1,0
732566495704813568,0,Twitter for iPhone,regular,Lool 😂😂😂 https://t.co/2g06CzhcJv,1,1,0,1,0,0,0,0,Lagos  Nigeria,0,15,0,1.52777777778,714,467,9797,2146,3,7,1,0
732566495713210369,0,Twitter for iPhone,reply,@RossAdamFraser given up https://t.co/13aKcocSqT,0,4,0,0,1,0,0,0,Inverness,0,37,0,1.00663129973,758,753,13178,7726,6,6,0,0
732566499903213572,0,Twitter for iPhone,retweet,RT @PanganLourdes: I will loved ALDUB forever and ever I love ALDEN and MAINE#ALDUBLoversInITALY,2,0,1,0,1,0,0,0,,0,89,0,7.71428571429,53,6,13780,9116,7,2,1,0
732566499915882496,0,TweetCaster for Android,regular,telling me to calm down makes me the opposite,0,0,0,0,0,0,0,0,,0,16,0,1.67741935484,259,154,24160,544,6,3,1,0
732566499898990592,0,Twitter for Android,reply,@geekyranjit  #askgeekyranjit I am confused with lenovo zuk z1 moto g4 plus  and redmi note 3 please help me,0,0,1,0,1,0,0,0,,0,0,0,0.155172413793,8,57,26,0,0,2,1,1
732566499915784192,0,TweetDeck,retweet,RT @MingNa: Yep. #AgentMay is a BADASS #Lego figure. I'm so STOKED! @LEGOMarvelGame DLC is out. #Avengers  #AgentsofSHIELD https://t.co/r…,252,0,4,0,2,0,0,0,Chicago,0,48,0,0.824587706147,1099,1333,37268,11694,9,9,0,0
732566499890601986,0,Twitter for Android,regular,CURRY🔥 https://t.co/W1TqRmw64h,0,1,0,1,0,0,0,0,,1,9,0,1.82142857143,254,139,6604,4385,4,2,0,0
732566499886518272,0,Twitter Web Client,retweet,RT @mikandynothem: It is time to stop the cycle of hatred and racism by liberals! Enough! #tcot #pjnet #lnyhbt #FoxNews https://t.co/qK38F…,104,0,4,0,1,0,0,0,Cleveland  TN,1,156,0,1.05459057072,1274,1208,6213,294,22,9,0,0
732566499890761728,0,Foursquare,regular,I'm at Edmonton International Airport (YEG) in Leduc  AB https://t.co/EjRM4x0de5,0,0,0,1,0,0,0,0,Canada,1,65,0,1.47720364742,485,328,32732,853,19,9,0,0
732566499911737344,0,Twitter Web Client,regular,Did you know that you now only have to spend £30 to qualify for free delivery? https://t.co/2lL8IKZT0r https://t.co/rvlcMhQ3L7,1,2,0,1,0,0,0,0,United Kingdom,1,155,0,3.7068683565,9066,2445,3026,133,63,9,0,0
732566499924316160,0,Twitter for iPhone,retweet,RT @psychologicaI: People who speak two languages  may unconsciously change their personality when they switch languages.,277,0,0,0,1,0,0,0,Mount Juliet,0,88,0,0.780200353565,1323,1696,9057,2893,2,6,0,0
732566504110067712,0,Twitter for Android,retweet,RT @DaniellePeazer: Off to @foxhillmanor for some pampering with @avon_uk ☺️ #AvonCountryRetreat https://t.co/UHOQmLVsbO https://t.co/l5aTL…,148,0,1,1,3,0,0,0,Yokohama.Japan,0,151,0,1.28601921025,3614,2810,160272,416981,518,4,1,0
732566504101826560,0,Facebook,regular,HOW BAD IS IT TO FALL ASLEEP WITH MAKEUP ON?&gt  All types of makeup can cause damage  but some are worse than... https://t.co/ktUZ8f0q15,0,0,0,1,0,0,0,0,Indore(MP)  India,1,120,0,0.35,13,39,211,0,0,4,1,0
732566504080867328,1,Twitter for Android,regular, LALELA MFANAKITHI  😂😂😂😂😂😂😂😂😂😂😂😂😂Yey  Nxamz brought his shade game 💯 today. He's not playing with y'all today!,0,1,0,0,0,0,0,0,Johannesburg. For now.,0,96,0,5.8660130719,1794,305,19872,1870,17,9,0,0
732566508283432960,0,Instagram,regular,Amazing Onion Art https://t.co/eovqojkpRf,0,0,0,1,0,0,0,0,Dubai  United Arab Emirates,0,0,0,0.158073270014,232,1473,1360,1666,2,3,1,0
732566508287725568,0,Twitter for Android,retweet,RT @TonyGaskins: Patience is key. Don't settle for less right before your breakthrough. Be patient  you'll know what's for you when you see…,516,0,0,0,1,0,0,0,Charlotte  NC ,0,0,0,0.605240174672,692,1144,14621,21013,5,8,0,0
732566508304371712,0,Twitter Web Client,retweet,RT @stevewightman1: Honoring #USMC Cpl Albin Anton Baranczyk  died 5/17/1966 in South Vietnam. Honor him so he is not forgotten. https://t.…,34,0,1,0,1,0,0,0,Michigan,0,120,0,1.0083948473,6966,6908,38930,3097,91,5,1,0
732566508308664320,1,Twitter for iPhone,reply,@AppleSupport please follow me,0,0,0,0,1,0,0,0,Santiago  Chile,1,48,0,2.17622011137,6643,3052,157090,826,18,6,0,0
732566508296142848,0,Twitter Web Client,regular,ALL-TIME FAVORITE TELESERYE..LILIPAS MAN ANG PANAHON CLARK AND LEAH WILL NEVER BE FORGOTTEN!#OTWOLSepanxForever https://t.co/TyFBf5DTTO,2,5,1,1,0,0,0,1,,0,137,0,0.125,22,183,1133,3490,0,2,1,0
732566508300292096,0,Twitter for Android,regular,Hahah did everyone  just wake up tryn keep up notifications  lol,0,3,0,0,0,0,0,0,,0,0,0,0.760617760618,196,258,5533,5092,6,9,1,0
732566508287590400,0,Twitter for iPhone,regular,Shreveport get out this week🙄 https://t.co/qk0IxavpiF,1,0,0,1,0,0,0,0,,0,0,0,1.21798029557,988,811,69961,78659,5,5,1,0
732566508296122368,0,Twitter for iPhone,retweet,RT @Nattiofficial99: Stay Strong @Louis_Tomlinson !#RespectLouis,6,0,1,0,1,0,0,0,nyc,0,28,0,1.34435261708,975,725,58136,2079,6,4,0,0
732566508300197892,0,Twitter for iPhone,reply,@shemelskie10 anyare?,0,0,0,0,0,0,0,0,New World,1,59,0,1.05179282869,263,250,4988,1822,0,4,0,0
732566508283514880,0,Twitter for iPhone,retweet,RT @nxxt_big_thing_: But this chick is rude 😂😂 why add heels to the whole equation? 😩 https://t.co/6d5DBmOCkh,8,0,0,1,1,0,0,0,,0,63,0,1.40745052386,1208,858,65659,1563,24,8,1,0
732566508300308480,0,Google,mention,I liked a @YouTube video https://t.co/jujg2SGAXT Power Rangers vs. Jokester,0,0,0,1,1,0,0,0,Allentown PA,1,13,0,0.147859922179,113,770,16379,4311,6,9,0,0
732566508296011778,0,Twitter for iPhone,reply,@elenadonio love the analogy of bag connected to TripIt send alert when deviated from travel itinerary #SAPPHIRENOW https://t.co/OWk3DVGb4x,0,2,1,0,1,0,0,0,Global  Atlanta  North America,1,151,0,0.468814055637,1600,3414,4971,2729,99,9,0,0
732566508304404480,1,ONE PIECE TREASURE CRUISE,regular,Found a Transponder Snail!Killer rabbits?! Amazing fauna on one winter isle!https://t.co/RWcaq0SqG6 #TreCru https://t.co/iy90Mytk3N,0,0,1,1,0,0,0,0,,0,0,0,1.0,0,0,493,0,0,2,1,1
732566512473505794,0,Twitter for iPhone,retweet,RT @noigbre: y'all friends be lying to y'all... the end.,16,0,0,0,1,0,0,0,,0,128,0,0.246777163904,669,2714,5918,4470,2,8,0,0
732566512469336065,0,Twitter for iPhone,retweet,RT @myungsushi: Kim Sung Kyu-Can sing all genre (rock 👍🏻)-Can play piano-His acting skill is daebak-Composer / Song-writer https://t.c…,135,0,0,0,1,0,0,0,ifnt | lvlz | gncd,0,16,0,4.01179941003,1359,338,50992,33387,14,3,0,0
732566512482017281,0,Twitter for Android,regular,eli is honestly the coolest?? nd sweetest???,1,1,0,0,0,0,0,0,,1,20,0,10.3820224719,1847,177,43495,17445,38,6,0,0
732566512507224064,0,Twitter for Android,retweet,RT @mangobaaz: When an instructor singles you out in class. https://t.co/l5wyWGrBVY,3,0,0,0,1,0,0,0,,0,59,0,0.3,11,39,82,609,0,5,0,0
732566512486240256,0,Twitter for iPhone,retweet,RT @malika_erin: I'm always biting the inside of my cheek.. 😕,1,0,0,0,1,0,0,0,,0,24,0,1.23076923077,655,532,6649,12166,1,5,1,0
732566512486232064,0,Twitter Web Client,reply,@SystemsChaos Very cool- sharing with grand kids. Thanks!,0,0,0,0,0,0,0,0,Hudson Valley  NY,1,154,0,1.01126432317,5206,5148,26215,17826,102,5,0,0
732566512490446848,0,Twitter for iPhone,retweet,RT @BESTFlGHTS: Why he do push ups at the end 😂😂😂https://t.co/dDHWTBAUv1,1930,0,0,1,1,0,0,0,Ducked off gettin money,0,23,0,0.758364312268,203,268,2303,9032,1,5,1,0
732566516693008385,0,Twitter for iPhone,retweet,RT @Rybeckford: When you off a xan skating https://t.co/mJ807W2Iak,17641,0,0,0,1,0,0,0,satx,0,13,0,1.47232472325,398,270,10869,16799,1,5,1,0
732566516693110785,0,Twitter Web Client,retweet,RT @morbark: From our friends at @aemadvisor : #InfrastructureMatters https://t.co/U4EqfdkIrn,3,0,1,0,2,0,0,0,Pennsylvania,1,106,0,0.837209302326,35,42,1537,1439,6,4,1,0
732566516672122881,0,Twitter for iPhone,retweet,RT @Pranks_videos: Gold digger prank! https://t.co/lxLGtUFdnW,1794,0,0,0,1,0,0,0,,1,74,0,0.481514084507,546,1135,26555,846,6,9,0,0
732566516684689409,0,Twitter for Android,regular,Michael's my fav because sometimes he matches the aesthetic of the killers albums,0,0,0,0,0,0,0,0,they/them,1,39,0,5.19512195122,1277,245,64432,63831,23,5,0,0
732566516667834368,0,Twitter Web Client,regular,The justice system at work.  https://t.co/6REUfFY4is,0,0,0,1,0,0,0,0,Earth,0,156,0,0.494991987179,2470,4991,61696,39803,32,6,0,0
732566516676222976,0,Twitter Web Client,reply,@Every6thDay it was really amazing,0,0,0,0,1,0,0,0,SF Bay Area,1,21,0,1.15177065767,682,592,64343,4121,39,9,1,0
732566516701495296,0,Twitter for iPhone,retweet,RT @carolmaloney4: Check out @jimmyfallon with @Bharper3407 TV gold as he is introduced to saying that dates back to WWII #EagerBeaver http…,7,0,1,0,3,0,0,0,MARYLANDER ❤️⭐️,1,146,0,0.50495049505,203,403,22139,19120,14,9,0,0
732566516697206784,0,Twitter Web Client,regular,1948 Berlin Airlift #CoyleHistory https://t.co/G8l2m7GORH,0,0,1,1,0,0,0,0,Cuba,0,17,0,1.0,7,7,39,0,0,2,0,0
732566516697292800,0,Twitter for Android,retweet,RT @smoshanthony: The invention of seedless watermelons is high on the list of greatest accomplishments by mankind.Follow me for great wa…,412,0,0,0,1,0,0,0,Around New York City,1,63,0,4.69680851064,882,187,276174,68881,85,9,0,0
732566516667940864,0,Twitter for iPhone,reply,@drakebookshop haha! You are a bookseller and are therefore entitled to put both hands up *jealous face*,0,1,0,0,1,0,0,0,,1,144,0,2.54644808743,2329,914,16178,7241,79,5,1,0
732566516697288704,0,Twitter for iPhone,reply,@brianchoffman @simondlr @bitshares although I suspect a lot of its members may not appreciate that,0,1,0,0,3,0,0,0,Sheffield  UK,1,84,0,2.44270833333,2344,959,13318,4494,255,10,0,0
732566516684587011,0,twitterfeed,regular,Who Is Equity Crowdfunding Right For?: Co-founder of crowdfunding platform RocketHub  Alon Hillel-Tuch  expla... https://t.co/aArFT0EGAP,0,0,0,1,0,0,0,0,New York  NY,1,0,0,0.588744588745,543,923,203394,0,99,9,1,0
732566516672122880,0,Twitter for iPhone,regular, what are you gonna do after high school  https://t.co/hwTGDy3s4O,0,2,0,0,0,0,0,0,,0,8,0,0.30303030303,639,2111,10956,25063,13,6,1,0
732566520870510592,0,Twitter for Android,retweet,RT @narendramodi: CM @drramansingh told me that a quintal of rice has been kept with each Panchayat to ensure no one starves in the village…,1238,0,0,0,2,0,0,0,🇮🇳,0,82,0,1.92233009709,197,102,4683,4127,9,8,0,0
732566520866299904,0,Twitter for iPhone,reply,@versatilesuga tbh di ko alam yon pero ITZ FUN OU VERY,0,1,0,0,0,0,0,0,exo tbz svt nct twice 9% loona,0,28,0,18.4041450777,3551,192,189855,24428,31,7,0,0
732566520883220480,0,Twitter Web Client,regular,#storieseverywhere Betrayal. Loss. Wasted ambition. Words failed to capture the disappointment of sugar-free icescream,0,0,1,0,0,0,0,0,,1,127,0,0.439814814815,284,647,6918,7126,25,3,0,0
732566520879009793,0,Twitter for iPhone,regular,Don't worry if you failed  there's still paper 2 😂🙈😭 #aqasociology,0,2,1,0,0,0,0,0,England ,1,140,0,2.19431441945,19219,8758,19723,5678,64,6,0,0
732566520858054657,1,Twitter for iPhone,retweet,RT @joorleyS: retweet to win followers  just follow everyone who retweets this and follow back whoever follows you ⚫️,49,0,0,0,0,0,0,0,Fortaleza  Brasil,1,139,0,2.54752492265,29642,11635,171713,95984,51,7,0,0
732566520895836160,1,SongsBulk,mention,#Download #Song #Mama-Oom-Mow-Mow__The Bird OF #The_Rivingtons @songsbulk https://t.co/waRlPb4LWD,0,0,4,1,1,0,0,0,,1,0,0,5.0,4,0,230676,1,3,2,1,0
732566520879026176,0,Twitter Web Client,reply,@_myraaaa thats all niggas goood for,0,1,0,0,1,0,0,0,SEN18R ,0,43,0,2.71028037383,1739,641,28366,6221,4,5,1,0
732566520895836161,0,Twitter for iPhone,retweet,RT @FleurDe_Liss: @LaurenDavis00 I mean you are a model so,1,0,0,0,2,0,0,0,Slidell  LA,0,60,0,0.65503875969,168,257,1241,1182,0,7,1,0
732566520879063040,0,Twitter for Android,retweet,RT @deejaynaselow: #KLALoveLiveMusic on 17.05.2016 feat. @ChronixxMusic. Check out my Chronixx mixx 👇https://t.co/7fyhy623cP https://t…,6,0,1,1,1,0,0,0,Code 256  AFRICA,1,104,0,1.39616110761,4436,3177,51412,4954,22,7,0,0
732566520895668225,0,twitterfeed,regular,Oil prices hit highest level in 7 months: In case you haven't noticed  oil prices are staging a strong recove... https://t.co/SdUEDAwIPX,0,0,0,1,0,0,0,0,,0,46,0,18.2653061224,1789,97,172639,1,84,3,0,0
732566520866410498,0,Twitter for Android,regular,done putting my all into people 💯 about to start being selfish .,0,0,0,0,0,0,0,0,,0,19,0,1.03470031546,655,633,11013,766,2,5,0,0
732566520891592704,0,GaggleAMP,regular,Instagram’s analytics will offer audience demographics  post impressions  reach &amp  more https://t.co/rPg3WSmlAC https://t.co/lFBSimT4py,0,0,0,1,0,0,0,0,,0,0,0,0.225,8,39,718,0,36,3,1,0
732566525073330176,0,Twitter for Android,retweet,RT @Real_Amy_Adams: I just died https://t.co/8hGVEJpgFc,57,0,0,0,1,0,0,0,,0,0,0,1.35483870968,41,30,3988,4038,1,2,1,0
732566525090144256,0,Twitter for iPhone,retweet,RT @xx_jayla_xx: I'm listening to that song rn 🙄 https://t.co/P263nypoU4,1,0,0,1,1,0,0,0,,0,1,0,1.23351648352,448,363,6863,3325,0,3,1,0
732566525081747456,0,Twitter for iPhone,regular,Also got to be in a movie theater with reclining seats so that was bomb,0,2,0,0,0,0,0,0,Wadsworth  OH,0,36,0,1.10964912281,252,227,6069,8211,2,4,0,0
732566525056450561,0,Twitter for iPhone,retweet,RT @tyrafromig: Me too 💯 https://t.co/vJagtlklFK,1,0,0,1,0,0,0,0,843,1,22,0,1.13822193381,1753,1540,14680,1138,3,6,0,0
732566525060734976,0,Twitter for iPhone,reply,@V0cean RIP and it's not even me lmao,0,0,0,0,0,0,0,0,,0,11,0,0.600741656366,485,808,15637,17184,6,3,0,0
732566525090123777,0,Twitter Web Client,mention,Hercules Smith - singing Because We Believe https://t.co/KdqYT7KYX3 via @YouTube,0,0,0,1,1,0,0,0,,0,0,0,0.288961038961,88,307,1066,90,0,3,1,0
732566525069119488,1,ONE PIECE TREASURE CRUISE,regular,Found a Transponder Snail! I'll never forget you!!  Local cook sets sail!https://t.co/tpDegkRGSt #TreCru https://t.co/SHUhIi4nlx,0,0,1,1,0,0,0,0,Civitanova Marche  Marche,0,0,0,0.282532239156,240,852,2237,2,1,3,1,0
